countrycode,country,year,rgdpo,pop,emp,avh,rgdpna,rgdpna/pop,rgdpo/pop,rgdpo/(avh*emp),rgdpna/(avh*emp),continent
DNK,Denmark,2015,270172.6563,5.688695,2.831585884,1407.148109,279010.6875,49046.51902,47492.90589,67.80658039,70.02470522,Europe
DNK,Denmark,2016,279456.8125,5.711349,2.868074894,1412.045751,288067.2188,50437.68447,48930.08858,69.00418726,71.13029068,Europe
DNK,Denmark,2017,296195.75,5.732274,2.905315161,1405.404018,296195.75,51671.59665,51671.59665,72.54114087,72.54114087,Europe
DNK,Denmark,2018,298718.4688,5.752126,2.942090034,1381.929451,302639.9063,52613.57388,51931.83681,73.4717261,74.43622884,Europe
DNK,Denmark,2019,311838,5.771876,2.971836567,1380.607643,311263.6563,53927.6409,54027.14819,76.0035435,75.86356005,Europe
DOM,Dominican Republic,1990,36452.87891,7.133494,2.105937719,2171.702459,42291.79688,5928.623039,5110.101572,7.970507714,9.247200862,Americas
DOM,Dominican Republic,1991,37118.35547,7.270409,2.232030869,2169.499611,42616.17578,5861.592626,5105.401287,7.665296413,8.800649038,Americas
DOM,Dominican Republic,1992,43368.69922,7.408342,2.398957014,2140.259333,47096.46484,6357.220663,5854.035791,8.446708966,9.172747604,Americas
DOM,Dominican Republic,1993,47489.69141,7.546463,2.404197931,2233.486288,50498.09766,6691.624627,6292.973464,8.843941025,9.404192454,Americas
DOM,Dominican Republic,1994,49964.34766,7.683707,2.435974836,2215.701213,51661.16406,6723.468771,6502.635727,9.257127138,9.571504208,Americas
DOM,Dominican Republic,1995,51053.33984,7.819247,2.437529325,2234.447964,54499.30859,6969.89219,6529.188788,9.37354921,10.0062396,Americas
DOM,Dominican Republic,1996,53062.65625,7.952763,2.466145039,2206.330897,58385.82031,7341.576797,6672.229042,9.752135458,10.73045469,Americas
DOM,Dominican Republic,1997,58751.84766,8.084407,2.592925787,2223.512727,63059.17578,7800.099102,7267.304535,10.19041387,10.93751303,Americas
DOM,Dominican Republic,1998,65983.28906,8.214426,2.812513113,2283.071978,67480.03906,8214.820982,8032.611051,10.27589837,10.50899452,Americas
DOM,Dominican Republic,1999,70425.5625,8.343283,2.90729332,2303.455945,72011.52344,8631.077651,8440.989296,10.51626602,10.75308894,Americas
DOM,Dominican Republic,2000,71091.125,8.471321,2.999442816,2206.566895,76084.9375,8981.472606,8391.976293,10.74132116,11.49584775,Americas
DOM,Dominican Republic,2001,78671.21875,8.598601,2.957579851,2187.599977,77461.51563,9008.618451,9149.304492,12.15938162,11.97241055,Americas
DOM,Dominican Republic,2002,78946.96094,8.724975,3.07802248,2137.661492,81945.10938,9392.016524,9048.388212,11.99843755,12.45409912,Americas
DOM,Dominican Republic,2003,73253.94531,8.850317,3.079621553,2130.04085,81737.46094,9235.540483,8276.985481,11.1672371,12.4605112,Americas
DOM,Dominican Republic,2004,76323.63281,8.974444,3.165723085,2151.756075,82809.85156,9227.296038,8504.552796,11.20451526,12.15670968,Americas
DOM,Dominican Republic,2005,85803.69531,9.097257,3.236171246,2153.187997,90480.32813,9945.891176,9431.820527,12.3138128,12.98496316,Americas
DOM,Dominican Republic,2006,96746.27344,9.218686,3.402194023,2123.362878,100135.625,10862.2449,10494.58387,13.39216982,13.86134315,Americas
DOM,Dominican Republic,2007,106525.8047,9.338861,3.528007984,2132.859321,108621.7813,11631.15944,11406.72344,14.15673339,14.43527793,Americas
DOM,Dominican Republic,2008,109337.3359,9.458075,3.711705208,2131.666366,112108,11853.15194,11560.21029,13.81897333,14.16915319,Americas
DOM,Dominican Republic,2009,116354.0391,9.576737,3.744487047,2131.330574,113168.7109,11817.04279,12149.6538,14.57935518,14.18022825,Americas
DOM,Dominican Republic,2010,126976.6953,9.695121,3.897016525,2114.766859,122606.5938,12646.21594,13096.9686,15.40739713,14.87712746,Americas
DOM,Dominican Republic,2011,129846.4219,9.813211,4.047848225,2107.809868,126448.375,12885.52493,13231.79761,15.21858705,14.82032061,Americas
DOM,Dominican Republic,2012,132363.4219,9.930916,4.101982594,2114.498834,129884.4453,13078.7981,13328.42025,15.26042831,14.97462243,Americas
DOM,Dominican Republic,2013,134532,10.048232,4.175890923,2122.628091,136216.5781,13556.2732,13388.62399,15.17758051,15.36763061,Americas
DOM,Dominican Republic,2014,142295.5625,10.165183,4.368690014,2181.510985,145820.4844,14345.09191,13998.32767,14.93078778,15.30065076,Americas
DOM,Dominican Republic,2015,155887.2344,10.28168,4.525158405,2156.597486,155921.5,15164.98277,15161.65008,15.97377899,15.97729019,Americas
DOM,Dominican Republic,2016,168131.0469,10.397741,4.675347805,2142.10201,166304.6094,15994.30197,16169.95912,16.78780223,16.60543334,Americas
DOM,Dominican Republic,2017,174065.5625,10.513104,4.811162472,2142.10201,174065.5625,16557.00947,16557.00947,16.88972918,16.88972918,Americas
DOM,Dominican Republic,2018,182312.0938,10.627141,4.986944199,2142.10201,186219.75,17523.03371,17155.32839,17.06635681,17.43215512,Americas
DOM,Dominican Republic,2019,192514.5,10.738958,5.12667942,2142.10201,195627.875,18216.65333,17926.73926,17.53021069,17.81371204,Americas
ECU,Ecuador,1995,64928.62109,11.455204,3.948926926,1943,96504.17188,8424.483045,5668.045815,8.462219416,12.57749607,Americas
ECU,Ecuador,1996,65277.625,11.703174,4.099928379,1936.310327,98175.38281,8388.782634,5577.771039,8.222674771,12.36663012,Americas
ECU,Ecuador,1997,68653.26563,11.951452,4.289636135,1929.643687,102424.2734,8570.027595,5744.345175,8.293992189,12.3738633,Americas
ECU,Ecuador,1998,69969.4375,12.198449,4.500110626,1923,105769.9922,8670.773816,5735.92901,8.085481879,12.22249865,Americas
ECU,Ecuador,1999,66061.21875,12.442115,4.267396927,1788.703818,100757.1484,8098.072429,5309.484662,8.654562282,13.20001406,Americas
ECU,Ecuador,2000,69884.09375,12.681123,4.593042374,1800.226342,101857.2109,8032.191702,5510.875792,8.451830395,12.31868119,Americas
ECU,Ecuador,2001,74887.17188,12.914667,4.839009285,1811.823092,105947.4219,8203.651079,5798.614233,8.541520425,12.08420675,Americas
ECU,Ecuador,2002,81936.21094,13.143465,4.979533195,1823.494547,110287.8516,8391.078879,6233.988597,9.02366109,12.14603633,Americas
ECU,Ecuador,2003,86859.15625,13.369678,5.120744705,1835.241187,113290.8594,8473.716373,6496.727614,9.242497344,12.05503843,Americas
ECU,Ecuador,2004,96617.22656,13.596388,5.5685215,1782.715863,122593.1953,9016.600241,7106.095131,9.732682071,12.3493567,Americas
ECU,Ecuador,2005,110100.6016,13.825847,5.755225658,1808.505787,129079.9844,9336.135745,7963.389264,10.57809425,12.40156931,Americas
ECU,Ecuador,2006,118943.5313,14.059384,5.968001366,1772.748069,134764,9585.341719,8460.08127,11.24255169,12.73790361,Americas
ECU,Ecuador,2007,126268.5859,14.296557,6.217163563,1729.053882,137715.4688,9632.771635,8832.097542,11.74612171,12.81096676,Americas
ECU,Ecuador,2008,140478.0625,14.535739,6.36085844,1758.100938,146470.2188,10076.55811,9664.32202,12.56171606,13.09754183,Americas
ECU,Ecuador,2009,136308.6719,14.774424,6.50726366,1734.47465,147299.9688,9969.929708,9225.988903,12.07694603,13.05077475,Americas
ECU,Ecuador,2010,148737.3125,15.011117,6.733418465,1719.462934,152492.7188,10158.65233,9908.477331,12.84669775,13.17105865,Americas
ECU,Ecuador,2011,164586.9531,15.243884,6.963473797,1699.529585,164491.0625,10790.62675,10796.91718,13.907233,13.89913045,Americas
ECU,Ecuador,2012,176063.125,15.474101,7.163155556,1664.730635,173771.5938,11229.83453,11377.9227,14.76454446,14.57237807,Americas
ECU,Ecuador,2013,191335.5313,15.707474,7.356478691,1661.245419,182367.2188,11610.21936,12181.17765,15.65639785,14.92254843,Americas
ECU,Ecuador,2014,195240.9375,15.95184,7.504068851,1649.266178,189276.875,11865.5199,12239.39919,15.77550684,15.2936094,Americas
ECU,Ecuador,2015,184085.875,16.21202,7.665237904,1620.198188,189464.0156,11686.63841,11354.90056,14.82267838,15.25572871,Americas
ECU,Ecuador,2016,182057.75,16.491116,7.754486561,1572.312511,187140.4531,11347.95566,11039.7471,14.93197497,15.34884707,Americas
ECU,Ecuador,2017,191572.6719,16.785361,7.981274128,1566.359581,191572.6719,11413.08024,11413.08024,15.32391947,15.32391947,Americas
ECU,Ecuador,2018,196040.7813,17.084358,8.168647766,1568.140274,194042.6094,11357.91052,11474.86966,15.30422515,15.14823479,Americas
ECU,Ecuador,2019,195204.0156,17.373662,8.246670723,1551.642809,194146.8281,11174.7787,11235.62871,15.25521526,15.17259594,Americas
ESP,Spain,1950,108286.5391,28.06898497,11.64428711,2209.257149,144666.1875,5153.95151,3857.871568,4.209352533,5.623515056,Europe
ESP,Spain,1951,127579.4453,28.30408179,11.68296623,2205.078603,169012.3594,5971.306916,4507.457484,4.95226086,6.56056538,Europe
ESP,Spain,1952,133807.1094,28.5559955,11.72945118,2201.016032,177136.6719,6203.134185,4685.779887,5.182965177,6.861318552,Europe
ESP,Spain,1953,128874.875,28.81030917,11.80374432,2197.055775,170952.3906,5933.722878,4473.220827,4.969439199,6.591956044,Europe
ESP,Spain,1954,145643.0156,29.06664887,11.89110374,2214.114121,194559.6719,6693.570791,5010.657275,5.531813029,7.38976547,Europe
ESP,Spain,1955,153548.8281,29.3250356,12.04402828,2196.024463,206296.9219,7034.839605,5236.100314,5.805472415,7.79980612,Europe
ESP,Spain,1956,164795.9688,29.58548843,12.22793388,2179.888705,222248.4375,7512.075997,5570.16218,6.182429614,8.337796927,Europe
ESP,Spain,1957,171876.0313,29.8480169,12.40948963,2164.812273,232038.5,7774.000556,5758.373557,6.397954615,8.637456783,Europe
ESP,Spain,1958,179108.2031,30.11264772,12.64357376,2150.180051,242163.2344,8041.911047,5947.939376,6.588261097,8.907657987,Europe
ESP,Spain,1959,174970.3281,30.37939425,12.49307728,2139.628332,235581.3125,7754.641537,5759.506812,6.545708183,8.813188736,Europe
ESP,Spain,1960,195168.2344,30.64776237,12.35408115,2130.374028,263005.7188,8581.563496,6368.107141,7.415540726,9.993068928,Europe
ESP,Spain,1961,218095.0469,30.91052549,12.56157207,2112.117368,296804.9375,9602.067023,7055.688747,8.220226044,11.18688256,Europe
ESP,Spain,1962,239322.1875,31.16474568,12.64057827,2094.913094,328570.7188,10543.02583,7679.260084,9.037535378,12.40783199,Europe
ESP,Spain,1963,262195.5,31.43657829,12.72483444,2077.98461,361557.3125,11501.16623,8340.459245,9.915868676,13.67359405,Europe
ESP,Spain,1964,275742.875,31.74767255,12.79196262,2032.25583,381048.1563,12002.39657,8685.451652,10.60690647,14.65764856,Europe
ESP,Spain,1965,291361.9063,32.0913952,12.8893404,2024.530529,408400.0625,12726.15478,9079.128672,11.16548896,15.65059224,Europe
ESP,Spain,1966,313410.5625,32.45894002,13.01227188,2025.919429,440241.5938,13563.03051,9655.600655,11.88880847,16.69997318,Europe
ESP,Spain,1967,328975.125,32.85732184,13.09928894,2034.76921,458083.0625,13941.58248,10012.23187,12.34241604,17.18625911,Europe
ESP,Spain,1968,351810.4688,33.24643195,13.19266129,1997.012999,486698.2188,14639.11133,10581.90152,13.35351057,18.47338378,Europe
ESP,Spain,1969,384544.3125,33.57328811,13.31600666,1988.764636,532853.3125,15871.34721,11453.877,14.52074838,20.12103319,Europe
ESP,Spain,1970,400203.5938,33.883749,13.45123005,1996.720457,553603.9375,16338.33191,11811.07775,14.90053001,20.61198903,Europe
ESP,Spain,1971,419289.25,34.267466,13.57646084,1996.836457,579343.5625,16906.51893,12235.78218,15.46623695,21.37012769,Europe
ESP,Spain,1972,453695.125,34.664234,13.75174999,1992.692456,626558.625,18075.07487,13088.27782,16.55639838,22.86459262,Europe
ESP,Spain,1973,487830.8125,35.069431,14.12126732,1980.854453,675357.9375,19257.73867,13910.4285,17.43985972,24.14391914,Europe
ESP,Spain,1974,511476.875,35.476423,14.21719742,1987.027455,713304.8125,20106.44682,14417.37446,18.10540072,25.2497622,Europe
ESP,Spain,1975,514225.4688,35.879209,13.97397041,1996.855457,717172.375,19988.52246,14332.12947,18.42837894,25.70141911,Europe
ESP,Spain,1976,538079.125,36.276752,13.81031418,2006.966459,740866.25,20422.61804,14832.6158,19.41343878,26.72982638,Europe
ESP,Spain,1977,561171.4375,36.666767,13.67822647,2000.776458,761896.25,20778.93178,15304.63369,20.50535061,27.83988759,Europe
ESP,Spain,1978,577867.125,37.040396,13.29373074,1973.552452,773042.8125,20870.26317,15600.99749,22.02583781,29.46510516,Europe
ESP,Spain,1979,585078.9375,37.38681,13.01060581,1929.856442,773364,20685.47704,15649.34097,23.30193257,30.80075973,Europe
ESP,Spain,1980,606797.5,37.698196,12.72400379,1918.122439,790445.5,20967.72747,16096.19463,24.86243536,32.38708161,Europe
ESP,Spain,1981,576843.875,37.971972,12.42212296,1884.020431,789398.4375,20788.9766,15191.30676,24.6477258,33.72988268,Europe
ESP,Spain,1982,558108.8125,38.209693,12.31682301,1862.925426,799238.0625,20917.15478,14606.47204,24.32342393,34.83228679,Europe
ESP,Spain,1983,546578.0625,38.413317,12.27441216,1830.757419,813385.5,21174.57079,14228.86918,24.32319894,36.19636186,Europe
ESP,Spain,1984,537538.125,38.586708,11.99796486,1786.692409,827901.8125,21455.62178,13930.65521,25.07563238,38.62081689,Europe
ESP,Spain,1985,530387.4375,38.733876,11.86697769,1776.700407,847121,21870.28739,13693.11549,25.15584449,40.17825958,Europe
ESP,Spain,1986,564509.0625,38.855626,12.12577915,1768.667405,874680.625,22511.0419,14528.3739,26.32177013,40.7843627,Europe
ESP,Spain,1987,605318.75,38.954497,12.68238735,1760.649403,923200.1875,23699.45086,15539.12376,27.10879599,41.34490389,Europe
ESP,Spain,1988,648282.0625,39.038692,13.09670353,1756.578402,970231.0625,24853.06276,16606.14199,28.17957703,42.17408215,Europe
ESP,Spain,1989,690651,39.118561,13.54313278,1744.560399,1017064.375,25999.53447,17655.32735,29.23166134,43.04704021,Europe
ESP,Spain,1990,728396.125,39.202525,14.0393343,1746.5284,1055523.5,26924.88558,18580.33698,29.70608774,43.04728241,Europe
ESP,Spain,1991,762168.75,39.299081,14.20646191,1755.529402,1082397.125,27542.55564,19394.06039,30.56026385,43.400286,Europe
ESP,Spain,1992,781061.75,39.410857,13.98004818,1747.5654,1092455,27719.64588,19818.44115,31.97004625,44.71584593,Europe
ESP,Spain,1993,791382.6875,39.533725,13.55533695,1739.552398,1081186.375,27348.45692,20017.9135,33.5612952,45.85141383,Europe
ESP,Spain,1994,825072.6875,39.660069,13.47014523,1738.507398,1106953.25,27911.02683,20803.612,35.23249425,47.26944015,Europe
ESP,Spain,1995,868225.625,39.787419,13.70997715,1738.796398,1137477.375,28588.87064,21821.61213,36.4206034,47.71526106,Europe
ESP,Spain,1996,899520.0625,39.908959,13.89273071,1740.339289,1167740.25,29260.10298,22539.30158,37.20397224,48.29750625,Europe
ESP,Spain,1997,969856.625,40.035293,14.39737415,1742.636772,1210976.75,30247.73042,24225.04127,38.65604087,48.26648138,Europe
ESP,Spain,1998,1035463.875,40.20156,15.02806759,1751.105871,1264175.375,31445.92834,25756.80832,39.34770514,48.03875935,Europe
ESP,Spain,1999,1080920.5,40.45447,15.74697208,1756.273734,1320943.125,32652.58759,26719.43298,39.08449363,47.76335831,Europe
ESP,Spain,2000,1151572.75,40.824754,16.6057415,1752.820758,1390239.625,34053.83961,28207.70824,39.56358144,47.76325127,Europe
ESP,Spain,2001,1185868.75,41.319427,17.22849846,1762.069783,1444917.125,34969.43762,28700.02892,39.06304487,47.59621374,Europe
ESP,Spain,2002,1226799.625,41.919585,17.66099167,1763.647418,1484378.125,35410.13407,29265.54795,39.38644487,47.65601162,Europe
ESP,Spain,2003,1244541.375,42.596453,18.18919182,1754.63317,1528640.75,35886.5737,29217.01896,38.99506075,47.89671128,Europe
ESP,Spain,2004,1289801.625,43.308345,18.84275627,1739.9012,1576377,36398.92035,29781.82669,39.34177058,48.08294631,Europe
ESP,Spain,2005,1427946.25,44.019123,19.62548447,1723.719169,1633946.875,37119.02382,32439.22533,42.21093406,48.30043414,Europe
ESP,Spain,2006,1557340.625,44.728565,20.41145515,1713.740634,1700983.25,38029.01457,34817.58525,44.52096319,48.62739175,Europe
ESP,Spain,2007,1660385.5,45.429076,21.00640869,1701.307798,1762298.375,38792.30066,36548.96041,46.45946762,49.31110533,Europe
ESP,Spain,2008,1687736.75,46.068811,20.98794937,1710.126202,1777932.5,38592.97563,36635.12718,47.02258909,49.53556257,Europe
ESP,Spain,2009,1628010.25,46.583565,19.70190811,1715.804559,1711024.75,36730.22342,34948.16788,48.15939565,50.61511001,Europe
ESP,Spain,2010,1622292.375,46.931015,19.4127388,1705.775535,1713814,36517.72714,34567.59618,48.99146593,51.7553195,Europe
ESP,Spain,2011,1614883.5,47.08424,18.91444397,1710.691659,1699857.125,36102.46496,34297.75016,49.90865664,52.53480241,Europe
ESP,Spain,2012,1603927.75,47.06306,18.13566399,1696.726618,1649550.75,35049.79808,34080.3966,52.12420781,53.60685734,Europe
ESP,Spain,2013,1574605.5,46.930555,17.70120049,1689.82441,1625873.25,34644.23657,33551.81928,52.641404,54.35536114,Europe
ESP,Spain,2014,1578475.5,46.777925,17.88025284,1690.563997,1648373.875,35238.28547,33744.02563,52.21948376,54.53187762,Europe
ESP,Spain,2015,1669676.25,46.671926,18.35293007,1694.237188,1711591.875,36672.83572,35774.74497,53.6973248,55.04534477,Europe
ESP,Spain,2016,1738080.25,46.63414,18.71360588,1701.450062,1763475.25,37815.11249,37270.55436,54.58749171,55.38506671,Europe
ESP,Spain,2017,1815914.875,46.647428,19.1719799,1689.47622,1815914.875,38928.51016,38928.51016,56.06301345,56.06301345,Europe
ESP,Spain,2018,1849504.75,46.692858,19.52936554,1695.501017,1860042.375,39835.69339,39610.01381,55.85592677,56.17416808,Europe
ESP,Spain,2019,1886595.25,46.736776,19.87201309,1685.951506,1896315.375,40574.37285,40366.3969,56.31081247,56.60093731,Europe
EST,Estonia,1995,15416.99902,1.433024,0.631948471,1983.229142,16766.56641,11700.12952,10758.36764,12.30113776,13.37795006,Europe
EST,Estonia,1996,16587.37891,1.417736,0.619577765,1982.28226,17594.16211,12410.04116,11699.90669,13.50567974,14.32541694,Europe
EST,Estonia,1997,16856.13672,1.409673,0.623425126,1980.551365,19889.58984,14109.36426,11957.48001,13.65172821,16.10851165,Europe
EST,Estonia,1998,16649.70703,1.406349,0.616190493,1980.161448,20750.86719,14755.13346,11838.9582,13.64554863,17.00672371,Europe
EST,Estonia,1999,16470.48047,1.403789,0.59236908,1977.344913,20667.15234,14722.40653,11732.87472,14.06149369,17.64435669,Europe
EST,Estonia,2000,18203.15039,1.399112,0.599835336,1977.872886,22755.88086,16264.51696,13010.50265,15.34320663,19.18064591,Europe
EST,Estonia,2001,19155.50391,1.39173,0.603868723,1970.496092,24116.58984,17328.49751,13763.80757,16.09813136,20.26738807,Europe
EST,Estonia,2002,20390.42383,1.382732,0.603674352,1972.68989,25757.09961,18627.68751,14746.47569,17.1224028,21.62894887,Europe
EST,Estonia,2003,21755.27148,1.372909,0.61607343,1978.33472,27706.05664,20180.54849,15846.11324,17.84975484,22.73225223,Europe
EST,Estonia,2004,22754.52148,1.363565,0.613091707,1986.460665,29581.05078,21693.90589,16687.5224,18.68367462,24.28891894,Europe
EST,Estonia,2005,27508.76758,1.355648,0.626955569,2008.373346,32388.38281,23891.43997,20291.96929,21.84690502,25.72219643,Europe
EST,Estonia,2006,29743.65039,1.349363,0.658393502,2000.990346,35536.13281,26335.48779,22042.73453,22.57687031,26.97364484,Europe
EST,Estonia,2007,33259.47656,1.344296,0.660151422,1998.484613,38227.49219,28436.81168,24741.1854,25.20989507,28.97553319,Europe
EST,Estonia,2008,33808.23047,1.340073,0.658511341,1967.769818,36282.11328,27074.72897,25228.64834,26.09064927,27.99980594,Europe
EST,Estonia,2009,30109.82617,1.336135,0.590737104,1832.140132,31045.20313,23235.07963,22535.01792,27.81988373,28.68412247,Europe
EST,Estonia,2010,31773.45508,1.332101,0.561121166,1874.701697,31880.42188,23932.43596,23852.13665,30.20477603,30.3064618,Europe
EST,Estonia,2011,35455.77344,1.327709,0.597714961,1918.863014,34253.57813,25799.01027,26704.47624,30.91354892,29.86536635,Europe
